codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201011033098156,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.3314,-35.3539,PRIMAVERA,PE,BRASIL,****,2010-11-03,10:00:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28
201203075502966,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-18.8722,-49.5397,ITUMBIARA,GO,BRASIL,****,2012-03-07,10:00:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28
201002061100523,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-18.0583,-50.1458,ITUMBIARA,GO,BRASIL,****,2010-02-06,17:20:00,,FINALIZADA,A-067/CENIPA/2011,SIM,2011-08-29,3,1,NÃO,2018-08-28
201011162319222,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3667,-53.4631,IVATÉ,PR,BRASIL,****,2010-11-16,10:30:00,,FINALIZADA,A-087/CENIPA/2011,SIM,2011-09-23,7,1,NÃO,2018-08-28
201205035157055,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-05-03,11:28:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201301278419883,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0897,-34.9006,RECIFE,PE,BRASIL,SNEM,2013-01-27,11:30:00,,FINALIZADA,A-020/CENIPA/2013,SIM,2014-02-28,1,1,NÃO,2018-08-28
201008207600839,INCIDENTE,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2010-08-20,14:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201201226152276,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-01-22,23:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201406013981826,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2014-06-01,00:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201709051303467,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2017-08-02,01:25:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201107132559103,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.1522,-34.9094,RECIFE,PE,BRASIL,SBRF,2011-07-13,09:54:00,,FINALIZADA,A-019/CENIPA/2013,SIM,2013-07-18,23,1,NÃO,2018-08-28
200901067325432,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2009-01-06,20:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201610241309063,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2016-10-21,09:30:00,SIM,ATIVA,A-137/CENIPA/2016,NÃO,,0,1,SIM,2018-08-28
201509216807839,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-8.2161,-34.9228,RECIFE,PE,BRASIL,SBRF,2015-09-21,14:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201004218230739,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.0958,-34.8917,RECIFE,PE,BRASIL,SNEM,2010-04-21,11:27:00,,FINALIZADA,A-018/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2018-08-28
201306237885199,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2013-06-23,16:40:00,,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28
201003315792824,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2010-03-31,15:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201807191207139,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2018-07-18,19:59:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201405127361609,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2014-05-12,02:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201602171107233,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2016-02-16,23:05:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201604271234168,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.6264,-34.9228,RECIFE,PE,BRASIL,SBRF,2016-04-26,23:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201611171133232,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2016-11-16,20:10:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201108268849282,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2011-08-26,23:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201205225039269,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-05-22,13:07:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201504115041562,INCIDENTE,OUTROS,OUTROS,OTHR,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2015-04-11,19:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201502184706760,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2015-02-18,13:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201210292137202,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-10-29,02:45:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201007049948136,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2010-07-04,20:20:00,,FINALIZADA,A-021/CENIPA/2011,SIM,2011-06-30,1,1,SIM,2018-08-28
200904217318321,INCIDENTE,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2009-04-21,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201311211140103,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2013-11-21,14:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201102229577831,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2011-02-22,15:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201808201112126,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2018-07-20,10:49:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201305201561635,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2013-05-20,11:34:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201807231943182,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2018-07-13,17:10:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201204257999600,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-04-25,11:26:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401095941974,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2014-01-09,16:08:00,,FINALIZADA,"IG-009/CENIPA/2014 ",SIM,2016-06-23,1,1,SIM,2018-08-28
201209286627722,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-09-28,23:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200911153302759,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2009-11-15,10:22:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201802281502151,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.0881,-34.8783,RECIFE,PE,BRASIL,****,2018-01-23,09:05:00,NÃO,ATIVA,A-015/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201312026309672,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2013-12-02,15:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201211028106379,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-8.0628,-34.8889,RECIFE,PE,BRASIL,SNEM,2012-11-02,14:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201601261548076,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2016-01-20,15:20:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201703311337586,INCIDENTE,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2017-03-30,21:40:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201108233891180,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2011-08-23,09:06:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201205253865632,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-05-25,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401239301710,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2014-01-23,09:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201605111141134,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.6264,-34.9228,RECIFE,PE,BRASIL,SBRF,2016-05-10,11:24:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200812159569703,INCIDENTE GRAVE,PROBLEMAS FISIOLÓGICOS,MÉDICO,MED,-8.1264,-34.9228,RECIFE,PE,BRASIL,****,2008-12-15,17:33:00,,FINALIZADA,IG-576/CENIPA/2016,SIM,2017-03-30,0,1,NÃO,2018-08-28
200805296412560,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2008-05-29,23:05:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200903234831362,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2009-03-23,13:33:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200809255633754,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2008-09-25,04:32:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200805272877688,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2008-05-27,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200805282456528,ACIDENTE,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2008-05-28,10:25:00,,FINALIZADA,A-020/CENIPA/2012,SIM,2012-03-22,4,1,NÃO,2018-08-28
201204284779428,INCIDENTE,OUTROS,OUTROS,OTHR,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2012-04-28,11:23:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201804052245192,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2018-04-05,16:49:00,SIM,ATIVA,IG-061/CENIPA/2018,NÃO,,0,1,SIM,2018-08-28
200803063208226,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2008-03-06,01:05:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201705081320524,INCIDENTE,OUTROS,OUTROS,OTHR,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2017-05-08,08:35:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201010013966848,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-8.1144,-34.9447,RECIFE,PE,BRASIL,****,2010-10-01,20:20:00,,FINALIZADA,A-041/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2018-08-28
200811231259651,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.075,-34.9247,RECIFE,PE,BRASIL,****,2008-11-23,14:15:00,,FINALIZADA,A-038/CENIPA/2010,SIM,2010-06-10,1,1,NÃO,2018-08-28
201804271724316,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-17.2558,-50.1422,JANDAIA,GO,BRASIL,****,2018-04-06,10:30:00,SIM,ATIVA,A-066/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201512287305568,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-29.1625,-55.9389,MAÇAMBARÁ,RS,BRASIL,****,2015-12-28,19:00:00,,FINALIZADA,A-172/CENIPA/2015,SIM,2018-07-27,2,1,NÃO,2018-08-28
201309291492554,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-1.9536,-44.9983,SERRANO DO MARANHÃO,MA,BRASIL,****,2013-09-29,11:15:00,,FINALIZADA,A-172/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2018-08-28
201706051955325,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-27.3325,-51.6267,OURO,SC,BRASIL,****,2017-06-02,18:30:00,NÃO,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201410087685302,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-28.4628,-52.3383,MARAU,RS,BRASIL,****,2014-10-08,12:00:00,,FINALIZADA,A-168/CENIPA/2014,SIM,2015-07-21,0,1,NÃO,2018-08-28
201602261650318,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-23.0742,-51.4989,JAGUAPITÃ,PR,BRASIL,****,2016-02-26,14:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200801113602556,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-11.0583,-49.2222,LAGOA DA CONFUSÃO,TO,BRASIL,****,2008-01-11,21:30:00,,FINALIZADA,A-009/CENIPA/2010,SIM,2010-03-29,8,1,NÃO,2018-08-28
201602261047465,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.7692,-49.6622,LAGOA DA CONFUSÃO,TO,BRASIL,****,2016-02-05,10:30:00,SIM,FINALIZADA,A-030/CENIPA/2016,SIM,2018-05-10,0,1,NÃO,2018-08-28
201602261214289,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.4933,-49.6964,LAGOA DA CONFUSÃO,TO,BRASIL,****,2016-02-19,10:30:00,SIM,FINALIZADA,IG-039/CENIPA/2016,SIM,2018-05-10,2,1,SIM,2018-08-28
201509307063098,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-17.8178,-51.7742,JATAÍ,GO,BRASIL,SWJW,2015-09-30,17:34:00,,FINALIZADA,IG-132/CENIPA/2015,SIM,2017-08-01,1,1,NÃO,2018-08-28
201305038658699,ACIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-17.9456,-51.7933,JATAÍ,GO,BRASIL,****,2013-05-03,14:37:00,,FINALIZADA,A-089/CENIPA/2013,SIM,2015-04-24,2,1,NÃO,2018-08-28
200905061843435,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-17.3678,-51.7739,JATAÍ,GO,BRASIL,****,2009-05-06,12:45:00,,ATIVA,A-511/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201109187976421,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-17.7925,-51.7678,JATAÍ,GO,BRASIL,****,2011-09-18,23:30:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28
201104198900586,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-17.83,-51.7753,JATAÍ,GO,BRASIL,SWJW,2011-04-19,20:00:00,,FINALIZADA,IG-588/CENIPA/2014,SIM,2014-08-15,0,1,SIM,2018-08-28
201405095917682,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-17.83,-51.7753,JATAÍ,GO,BRASIL,SWJW,2014-05-09,13:30:00,,FINALIZADA,IG-095/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2018-08-28
201611061843546,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-17.83,-51.7753,JATAÍ,GO,BRASIL,SWJW,2016-10-28,18:00:00,SIM,ATIVA,A-142/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28
201101063019463,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.7187,-48.5397,COLINA,SP,BRASIL,****,2011-01-06,11:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201201232173395,ACIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.2775,-45.9561,TASSO FRAGOSO,MA,BRASIL,****,2012-01-23,09:33:00,,FINALIZADA,A-059/CENIPA/2013,SIM,2013-12-30,2,1,NÃO,2018-08-28
201607282156156,INCIDENTE,OUTROS,OUTROS,OTHR,-5.7689,-35.3664,SÃO GONÇALO DO AMARANTE,RN,BRASIL,SBSG,2016-07-28,17:02:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201802271936009,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-29.5733,-54.3467,MATA,RS,BRASIL,****,2018-02-01,18:10:00,SIM,ATIVA,A-019/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201706271935556,ACIDENTE,OUTROS,OUTROS,OTHR,-15.8464,-50.7844,JUSSARA,GO,BRASIL,****,2017-06-25,13:00:00,SIM,FINALIZADA,A-088/CENIPA/2017,SIM,2017-10-27,0,1,NÃO,2018-08-28
201602290203223,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.0467,-39.1339,SALGUEIRO,PE,BRASIL,SNSG,2016-02-25,12:25:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201110306660879,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-5.1007,-42.8337,TIMON,MA,BRASIL,SNDR,2011-10-30,18:49:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201807231356081,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-5.1911,-42.8778,TIMON,MA,BRASIL,****,2018-07-20,12:30:00,NÃO,ATIVA,A-120/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
200909232508451,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.619,-48.7465,LEOPOLDO DE BULHÕES,GO,BRASIL,****,2009-09-24,00:10:00,,ATIVA,A-508/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201503157579015,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-7.7181,-37.9269,PRINCESA ISABEL,PB,BRASIL,****,2015-03-15,18:30:00,,FINALIZADA,A-039/CENIPA/2015,SIM,2015-10-19,0,1,NÃO,2018-08-28
201110213145023,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7194,-51.4894,MONTENEGRO,RS,BRASIL,SSNG,2011-10-21,20:55:00,,ATIVA,A-515/CENIPA/2018,NÃO,,0,1,SIM,2018-08-28
201506273706852,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.7236,-51.4803,MONTENEGRO,RS,BRASIL,SSNG,2015-06-27,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201803231237208,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-29.6881,-51.4613,MONTENEGRO,RS,BRASIL,****,2018-01-31,13:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200812082271180,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7194,-51.4894,MONTENEGRO,RS,BRASIL,****,2008-12-08,13:15:00,,FINALIZADA,A-535/CENIPA/2016,SIM,2016-12-01,1,1,SIM,2018-08-28
200807132916368,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-29.6881,-51.4613,MONTENEGRO,RS,BRASIL,****,2008-07-13,18:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201407106269248,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-29.7178,51.4919,MONTENEGRO,RS,BRASIL,SSNG,2014-07-10,15:00:00,,FINALIZADA,"A-123/CENIPA/2014 ",SIM,2015-05-15,1,1,SIM,2018-08-28
201711061312157,INCIDENTE GRAVE,PANE SECA,COMBUSTÍVEL,FUEL,-31.2436,-51.0275,MOSTARDAS,RS,BRASIL,****,2017-11-02,19:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201101179132530,ACIDENTE,FALHA ESTRUTURAL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.5381,-50.6703,MOSTARDAS,RS,BRASIL,****,2011-01-17,16:00:00,,FINALIZADA,A-088/CENIPA/2011,SIM,2011-09-23,9,1,NÃO,2018-08-28
201501282600017,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-30.9911,-50.91,MOSTARDAS,RS,BRASIL,****,2015-01-28,10:30:00,,FINALIZADA,A-013/CENIPA/2015,SIM,2015-10-13,0,1,NÃO,2018-08-28
