dre;codesc;tipoesc;nomesc;ceu;diretoria;subpref;endereco;numero;bairro;cep;tel1;tel2;fax;situacao;coddist;distrito;setor;codinep;cd_cie;eh;fx_etaria;dt_criacao;ato_criacao;doc_criacao;dt_ini_conv;dt_ini_func;dt_autoriza;dt_extintao;nome_ant;rede;latitude;longitude;database
 IP;306871;CR.P.CONV   ;SAGRADA FAMILIA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua VITORINO CARMILO;720;BARRA FUNDA;1153000;36632989;36636563;;ATIVA;69;SANTA CECILIA;6902;35353486.0;144342;;1 A 3 ANOS ;08/10/2007;2007.0.272.516.8;08/10/2007;23/06/2010;08/11/2007;18/09/2014;;SAGRADA FAMILIA;CON;-23.530.545;-46.652.462;30/12/2018
 IP;306916;CR.P.CONV   ;JOSEFA JULIA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua ALENCAR ARARIPE;1415;SACOMÃƒ;4253000;20837708;;;ATIVA;68;SACOMA;6801;35380829.0;150935;;1 A 3 A ;14/04/2008;2007.0.353.063.8;14/04/2008;14/04/2008;02/04/2009;;;JOSEFA JULIA;CON;-23.619.966;-4.659.599;30/12/2018
 IP;306919;CR.P.CONV   ;IPIRANGA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua PAULO BARBOSA;197;IPIRANGA;4201080;38062744;;;ATIVA;34;IPIRANGA;3402;35391918.0;154325;;DE 01 A 03 ANOS;11/02/2008;2007.0.375.401.3;11/02/2008;31/01/2011;07/02/2008;;;IPIRANGA;CON;-23.572.296;-46.605.807;30/12/2018
 IP;306946;CR.P.CONV   ;ABRACAR;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua MAJOR FREIRE;274;VILA MONTE ALEGRE;4304110;;;;ATIVA;77;SAUDE;7703;35391612.0;153436;;ZERO A 2 A;20/06/2008;2008.0.118.924.8;20/06/2008;17/01/2012;20/06/2008;22/05/2012;;ABRACAR;CON;-23.627.491;-46.637.855;30/12/2018
 IP;307004;ESC.PART.   ;BERCARIO ANJO DA GUARDA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua CORREIA SALGADO;34;IPIRANGA;4211020;20621919;21621919;;ATIVA;34;IPIRANGA;3402;35414852.0;;;4 M A 3 A;27/09/2008;101;16/09/2008;;;27/09/2008;;BERCARIO ANJO DA GUARDA;;-23.607.142;-46.620.236;30/12/2018
 IP;307009;ESC.PART.   ;PLANETA DOCE, CENTRO DE REC INF;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua DOUTOR ELISIO DE CASTRO;62;VILA DOM PEDRO I;4277010;50631160;;;ATIVA;34;IPIRANGA;3403;35321655.0;;;ZERO A 5A;27/09/2008;97;16/09/2008;;;27/09/2008;;PLANETA DOCE, CENTRO DE REC INF;;-23.591.883;-46.615.203;30/12/2018
 IP;307060;ESC.PART.   ;CENTRO EDUCACIONAL A. MAR;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Avenida INHAÃBA;250;SAÃšDE;4292050;50622366;;;ATIVA;27;CURSINO;2701;35428759.0;;;ZERO A 5 A;26/02/2009;10;10/02/2009;;;26/02/2009;;CENTRO EDUCACIONAL A. MAR;;-23.613.606;-4.660.931;30/12/2018
 IP;307066;CR.P.CONV   ;ACONCHEGO II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua ARAQUÃƒ;51;BELA VISTA;1306020;31514377;;;ATIVA;7;BELA VISTA;701;35428711.0;166531;;0 A 3 ANOS;19/02/2009;2008.0.260.640.3;19/02/2009;18/02/2014;19/02/2009;12/11/2014;;ACONCHEGO II;CON;-23.553.471;-46.648.854;30/12/2018
 IP;307096;CR.P.CONV   ;PRIMEIROS PASSOS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua ESTILAC;271;VILA MARTE;4250090;25019767;;;ATIVA;68;SACOMA;6801;35432702.0;168325;;1 A 3 A;28/04/2009;2009.0.059.787.5;28/04/2009;13/11/2013;18/11/2013;;;FONTE DO SABER;CON;-23.621.434;-46.599.288;30/12/2018
 IP;307102;CR.P.CONV   ;SEMENTE DE ESPERANCA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua COLORADO;284;VILA CARIOCA;4225050;20619203;;;ATIVA;34;IPIRANGA;3405;35433020.0;168628;;2 A 3 A;25/05/2009;2009.0.141.345.0;25/05/2009;25/05/2009;25/05/2009;;;SEMENTE DE ESPERANCA;CON;-23.601.371;-46.589.524;30/12/2018
 IP;307121;ESC.PART.   ;ESCOLA SAVOIA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua PAMPULHA;45;VILA MONUMENTO;1548070;20684870;;;ATIVA;34;IPIRANGA;3401;35321485.0;;;ZERO A 5 A;23/07/2009;77;23/07/2009;;;23/07/2009;;ESCOLA SAVOIA;;-23.579.901;-46.613.151;30/12/2018
 IP;307132;ESC.PART.   ;BAOBA REI, E.E.I.;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua LIMA E SILVA;254;IPIRANGA;4215020;22747827;;;ATIVA;34;IPIRANGA;3402;35433998.0;;;1A A 5A;26/08/2009;100;21/08/2009;;;11/09/2010;;BAOBA REI, E.E.I.;;-23.595.036;-4.660.395;30/12/2018
 IP;307138;ESC.PART.   ;APRENDIZ NUCLEO DE EDUCACAO INFANTIL;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Avenida CARLOS LIVIERO;1043;VILA LIVIERO;4186100;23315136;;;ATIVA;68;SACOMA;6803;35434681.0;;;ZERO A 5 A;11/09/2009;115;08/09/2009;;;11/09/2009;;APRENDIZ NUCLEO DE EDUCACAO INFANTIL;;-23.647.604;-46.596.242;30/12/2018
 IP;307164;ESC.PART.   ;GIROFLE GIROFLA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua SOUTHEY;24;VILA DOM PEDRO I;4276080;50611905;;;ATIVA;34;IPIRANGA;3403;35435338.0;;;4 M A 3 A;30/10/2009;148;10/10/2009;;;30/10/2009;;GIROFLE GIROFLA;;-23.594.462;-46.614.951;30/12/2018
 IP;307165;ESC.PART.   ;PAZ, AMOR E ALEGRIA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua LINO GUEDES;20;VILA BRASÃLIO MACHADO;4288120;50682978;;;ATIVA;27;CURSINO;2702;35293441.0;;;4 M A 5 A;30/10/2009;150;09/10/2009;;;30/10/2009;;PAZ, AMOR E ALEGRIA;;-2.360.926;-4.661.177;30/12/2018
 IP;307186;ESC.PART.   ;CARINHA SUJA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua IMACULADA CONCEICAO;62;VILA BUARQUE;1226020;36662268;36686816;;ATIVA;69;SANTA CECILIA;6902;35438005.0;;;3 M A 5 A ;07/01/2010;177;30/12/2009;;;07/01/2010;;CARINHA SUJA;;-23.538.659;-46.653.218;30/12/2018
 IP;307187;ESC.PART.   ;CORACAO DE OURO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua JOSÃ‰ GETÃšLIO;239;LIBERDADE;1509001;33411323;;;ATIVA;49;LIBERDADE;4901;35443463.0;;;ZERO A 5 A;07/01/2010;179;30/12/2009;;;07/01/2010;;CORACAO DE OURO;;-23.567.711;-46.635.207;30/12/2018
 IP;307205;ESC.PART.   ;SINTONIA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua ALENCAR ARARIPE;1338;SACOMÃƒ;4253000;29697149;;;ATIVA;68;SACOMA;6801;35439289.0;;;ZERO A 5 A;03/01/2010;15;21/01/2010;;;03/02/2010;;SINTONIA;;-23.619.269;-46.596.293;30/12/2018
 IP;307217;ESC.PART.   ;HELENA LUBIENSKA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua PAULA NEY;549;VILA MARIANA;4107020;55392890;;;ATIVA;90;VILA MARIANA;9004;35440942.0;;;ZERO A 5 A;13/03/2010;26;02/03/2010;;;13/03/2010;;HELENA LUBIENSKA;;-23.579.879;-46.634.356;30/12/2018
 IP;307273;ESC.PART.   ;EXITO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua IZONZO;90;SACOMÃƒ;4249000;20616985;;;ATIVA;68;SACOMA;6801;35444376.0;;;2 A 5 A;11/06/2010;76;10/06/2010;;;11/06/2010;;EXITO;;-23.616.855;-46.599.178;30/12/2018
 IP;307278;ESC.PART.   ;RECANTO DOS ANJOS DOURADOS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua JOSÃ‰ ANTÃ”NIO VALADARES;515;VILA LIVIERO;4185020;23312154;;;ATIVA;68;SACOMA;6803;35443554.0;;;4 M A 5A ;11/06/2010;82;07/06/2010;;;16/12/2010;10/12/2010;RECANTO DOS ANJOS DOURADOS;;-23.645.912;-46.591.296;30/12/2018
 IP;307295;ESC.PART.   ;VER CRESCER;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua COLÃ”NIA DA GLÃ“RIA;418;VILA MARIANA;4113000;55725526;;;ATIVA;90;VILA MARIANA;9004;35444364.0;;;ZERO A 5 A;24/06/2010;93;22/06/2010;;;28/06/2012;;VER E CRESCER;;-23.586.181;-46.626.921;30/12/2018
 IP;307296;ESC.PART.   ;NOSSO MUNDO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua DOUTOR NOGUEIRA MARTINS;88;SAÃšDE;4143020;25787901;;;ATIVA;77;SAUDE;7703;35443694.0;;;ZERO A 5 A ;24/06/2010;97;22/06/2010;;;;;NOSSO MUNDO;;-23.616.058;-46.635.709;30/12/2018
 IP;307332;ESC.PART.   ;ABC COLORIDO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Avenida PADRE ARLINDO VIEIRA;335;VILA VERMELHA;4297000;29460017;29483014;;ATIVA;68;SACOMA;6802;35444480.0;;;ZERO A 5A;06/08/2010;124;04/08/2010;;;13/07/2012;;ABC COLORIDO;;-23.625.469;-46.601.586;30/12/2018
 IP;307333;ESC.PART.   ;AKITA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua DOMINGOS DE MORAIS;2967;VILA MARIANA;4035001;29460017;;;ATIVA;77;SAUDE;7703;35293246.0;;;3 M A 5 A;19/08/2010;128;17/08/2010;;;04/10/2012;;AKITA KIDS ACADEMY;;-23.602.569;-46.636.579;30/12/2018
 IP;307377;ESC.PART.   ;PIU PICCOLI;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Avenida DOS IMARÃ‰S;518;INDIANÃ“POLIS;4085000;50932123;;;ATIVA;32;MOEMA;3202;35445538.0;;;ZERO A 5A;17/09/2010;148;13/09/2010;;;17/09/2010;;PIU PICCOLI;;-23.613.198;-46.665.112;30/12/2018
 IP;307394;ESC.PART.   ;PIRILAMPO, NUCLEO DE RECREACAO INF;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Avenida LACERDA FRANCO;259;CAMBUCI;1536000;32083871;;;ATIVA;14;CAMBUCI;1401;35445859.0;;;ZERO A 5A;20/10/2010;160;18/10/2010;01/03/2014;;20/10/2010;;PIRILAMPO, NUCLEO DE RECREACAO INF;;-23.564.739;-4.662.262;30/12/2018
 IP;307458;ESC.PART.   ;PERFIL;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua TUIM;1017;VILA UBERABINHA;4514100;55315283;;;ATIVA;32;MOEMA;3202;35447353.0;;;ZERO A 5 A;05/02/2011;11;03/01/2011;;;05/01/2011;;PERFIL;;-23.604.721;-46.673.243;30/12/2018
 IP;307464;ESC.PART.   ;PLENITUDE;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua PINHEIRO GUIMARÃƒES;921;PARQUE DA VILA PRUDENTE;3141030;23470720;;;ATIVA;93;VILA PRUDENTE;9302;35456895.0;;;ZERO A 5 A;01/02/2011;22;26/01/2011;;;01/02/2011;;PLENITUDE;;-2.359.054;-46.569.978;30/12/2018
 IP;307465;ESC.PART.   ;TICK TITOS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua MORGADO DE MATEUS;287;VILA MARIANA;4015050;50823771;55735414;;ATIVA;90;VILA MARIANA;9002;35293490.0;120966;;0 A 5 ANOS;04/02/2011;25;02/02/2011;;;04/02/2011;;TICK E TITOS;;-23.582.312;-46.642.701;30/12/2018
 IP;307471;ESC.PART.   ;DINO BUENO, CENTRO PROMOCIONAL;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Alameda DINO BUENO;457;CAMPOS ELÃSEOS;1217000;32210147;;;ATIVA;69;SANTA CECILIA;6902;35448459.0;;;2 A 5 ANOS;16/02/2011;35;14/02/2011;;;16/02/2011;;DINO BUENO, CENTRO PROMOCIONAL;;-23.530.766;-46.644.029;30/12/2018
 IP;307481;ESC.PART.   ;SAVOIA - UNIDADE II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua PAMPULHA;38;VILA MONUMENTO;1548070;20684870;;;ATIVA;34;IPIRANGA;3401;35449647.0;;;0 A 3 ANOS;12/03/2011;43;04/03/2011;;;12/03/2011;;SAVOIA - UNIDADE II;;-23.579.708;-46.613.596;30/12/2018
 IP;307498;ESC.PART.   ;VILLA COR, BERCARIO E ED INFANTIL;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Avenida PAVÃƒO;246;RECANTO PARAÃSO;5210000;55333636;;;ATIVA;32;MOEMA;3202;35456901.0;;;3 M A 5 A ;05/04/2011;54;29/03/2011;;;11/12/2014;;VILLA COR, BERCARIO E ED INFANTIL;;-23.603.222;-4.667.307;30/12/2018
 IP;307525;ESC.PART.   ;MAPLE BEAR CANADIAN SCOOL VILA NOVA CONCEICAO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua INAJAROBA;88;VILA NOVA CONCEICAO;4511040;30442851;;;ATIVA;32;MOEMA;3201;35456342.0;;;2A A 5A;10/05/2011;71;02/05/2011;;;09/07/2015;;MAPLE BEAR CANADIAN SCHOOL VILA NOVA CONCEICAO;;-2.359.525;-4.666.833;30/12/2018
 IP;307543;ESC.PART.   ;CORUJA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua GOIÃS;147;HIGIENÃ“POLIS;1244030;36618107;;;ATIVA;26;CONSOLACAO;2601;35456792.0;;;ZERO A CINCO ANOS;03/05/2011;78;23/05/2011;;;26/05/2011;;CORUJA;;-23.549.997;-46.661.392;30/12/2018
 IP;307553;ESC.PART.   ;GIROFLE GIROFLA II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua SOUTHEY;46;VILA DOM PEDRO I;4276080;50632049;;;ATIVA;34;IPIRANGA;3403;35461404.0;197344;;;13/07/2011;87;04/07/2011;;;13/07/2011;;GIROFLE GIROFLA II;;-23.594.613;-46.614.936;30/12/2018
 IP;307581;ESC.PART.   ;ARTE E MAGIA II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua PAGEU;75;VILA MARIANA;4139000;50711169;;;ATIVA;77;SAUDE;7703;35457826.0;;;3A A 5A;11/08/2011;119;09/08/2011;;;11/08/2011;;ARTE E MAGIA II;;-236.064;-4.663.558;30/12/2018
 IP;307600;ESC.PART.   ;PORTAL DO CRESCER, E. E. I.;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua PEDRO DE GODÃ“I;403;PARQUE DA VILA PRUDENTE;3138010;20848990;;;ATIVA;93;VILA PRUDENTE;9302;35321679.0;;;0A A 5A;18/08/2011;135;12/08/2011;;;;;PORTAL CRESCER, E. E. I.;;-23.587.146;-46.577.663;30/12/2018
 IP;307624;ESC.PART.   ;PRIMEIRO PASSO ESCOLAS REUNIDAS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua AFONSO DE FREITAS;687;PARAÃSO;4006052;38853900;;;ATIVA;90;VILA MARIANA;9001;35461581.0;;;3M A 5A;24/09/2011;203;22/09/2011;;;24/09/2011;;PRIMEIRO PASSO ESCOLAS REUNIDAS;;-23.576.768;-46.648.285;30/12/2018
 IP;307627;ESC.PART.   ;FRUTO DO SABER, R. I.;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua GENARO ARILA ARENSANZ;198;VILA IVONE;3275090;29119315;;;ATIVA;72;SAO LUCAS;7201;35461398.0;;;1A A 5A;05/10/2011;218;29/09/2011;;;05/10/2011;;FRUTO DO SABER, R. I.;;-2.357.927;-4.655.424;30/12/2018
 IP;307632;ESC.PART.   ;NOSSA ESCOLA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua MARECHAL PIMENTEL;380;SACOMÃƒ;4248100;23868791;29150248;;ATIVA;68;SACOMA;6801;35461489.0;197427;;4M A 5A;08/10/2011;244;05/10/2011;;;15/08/2012;;NOSSA ESCOLA;;-23.612.044;-46.596.205;30/12/2018
 IP;307640;ESC.PART.   ;EVOLUCAO UNIDADE II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua ITAGUABA;102;SANTA CECÃLIA;1233050;38282219;;;ATIVA;26;CONSOLACAO;2601;35462809.0;198435;;3A A 5A;15/10/2011;256;10/10/2011;;;15/10/2011;;EVOLUCAO UNIDADE II;;-23.540.758;-46.663.434;30/12/2018
 IP;307671;ESC.PART.   ;ARCO IRIS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua DOS ALPES;413;CAMBUCI;1520030;23512247;;;ATIVA;14;CAMBUCI;1401;35463103.0;;;6 MESES A 3 ANOS;23/11/2011;328;18/11/2011;;;23/11/2011;;ARCO IRIS;;-23.561.351;-46.620.574;30/12/2018
 IP;307732;ESC.PART.   ;EVOLUCAO UNIDADE I;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua ITAGUABA;180;SANTA CECÃLIA;1233050;38266639;;;ATIVA;26;CONSOLACAO;2601;35128961.0;82329;;3M A 2A;15/10/2011;254;10/10/2011;;;15/10/2011;;EVOLUCAO UNIDADE I;;-23.541.374;-46.669.755;30/12/2018
 IP;307734;CR.P.CONV   ;REINO DA CRIANCA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua SÃƒO CAIO;149;PARQUE SÃƒO LUCAS;3238020;21541219;;;ATIVA;72;SAO LUCAS;7202;35470909.0;202743;;ZERO A 02 ANOS ;20/01/2012;2011.0.331.855.8;20/01/2012;18/07/2014;23/04/2012;;;REINO DA CRIANCA;CON;-23.593.087;-46.549.485;30/12/2018
 IP;307884;ESC.PART.   ;FOFINHO B. E.;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua MAESTRO CARDIM;1058;LIBERDADE;1323001;32515053;;;ATIVA;7;BELA VISTA;701;35479536.0;206532;;0A A 5A;09/11/2012;180;08/11/2012;;;09/11/2012;;FOFINHO B. E.;;-23.570.265;-4.664.202;30/12/2018
 IP;307901;CR.P.CONV   ;CRE-SER;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua DO GRITO;122;IPIRANGA;4217000;20619191;;;ATIVA;34;IPIRANGA;3402;35489335.0;211624;;0 A 3 ANOS;21/12/2012;2,01202E+11;21/12/2012;21/12/2012;02/09/2013;12/09/2014;;CRE-SER;CON;-23.599.317;-46.603.751;30/12/2018
 IP;307902;CR.P.CONV   ;REINO DA CRIANCA II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua DOUTOR JOSÃ‰ CÃSSIO SOARES;350;PARQUE SÃƒO LUCAS;3240020;25077807;;;ATIVA;72;SAO LUCAS;7202;35480605.0;207832;;0A A 3A;21/12/2012;2012.0.245.363.1;21/12/2012;21/12/2012;01/03/2013;;;REINO DA CRIANCA II;CON;-23.598.495;-46.547.678;30/12/2018
 IP;307922;ESC.PART.   ;BABY HOME;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua GARAPEBA;55;JARDIM VILA MARIANA;4116210;35672355;35673455;;ATIVA;90;VILA MARIANA;9004;35495591.0;213928;;0A A 5A;21/12/2012;208;20/12/2012;;;21/12/2012;;BABY HOME;;-23.592.324;-46.623.928;30/12/2018
 IP;307950;ESC.PART.   ;CENTRO EDUCACIONAL LESSING;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua LESSING;684;CHÃCARA BELENZINHO;3276000;20240223;;;ATIVA;72;SAO LUCAS;7201;35482961.0;;;;21/02/2013;298;07/03/2013;;;;;CENTRO EDUCACIONAL LESSING;;-23.578.738;-46.548.934;30/12/2018
 IP;307990;CR.P.CONV   ;RUGRATS OS ANJINHOS II;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Avenida DOM PEDRO I;328;VILA MONUMENTO;1552000;22725200;;;ATIVA;34;IPIRANGA;3401;35496561.0;217028;;0A A 2A;14/08/2013;2,01302E+11;14/08/2013;14/08/2013;21/10/2013;;;RUGRATS OS ANJINHOS II;CON;-23.568.448;-46.611.763;30/12/2018
 IP;307995;CR.P.CONV   ;MINERVINO RODRIGUES FERREIRA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua SALVADOR PIRES DE LIMA;158;SACOMÃƒ;4248000;34737170;34737178;;ATIVA;68;SACOMA;6801;35496868.0;219027;;0A A 2A;20/09/2013;2,01302E+11;20/09/2013;20/09/2013;25/11/2013;;;MINERVINO RODRIGUES FERREIRA;CON;-23.614.232;-46.599.425;30/12/2018
 IP;308003;CR.P.CONV   ;BRINCARTE;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua MIRACATU;190;IPIRANGA;4278020;50612653;;;ATIVA;34;IPIRANGA;3402;35497228.0;221125;;0A A 1A;08/10/2013;2,01302E+11;08/10/2013;08/10/2013;22/10/2013;05/10/2017;;BRINCARTE;CON;-23.600.498;-46.607.161;30/12/2018
 IP;308012;ESC.PART.   ;ESPACO COLORIDO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua CARUSO;458;VILA ALPINA;3211060;29177002;;;ATIVA;93;VILA PRUDENTE;9302;35266966.0;;;2A A 5A;07/11/2013;358;24/10/2013;;;;;ESPACO COLORIDO;;-23.602.626;-4.655.299;30/12/2018
 IP;308021;ESC.PART.   ;AVIVA DESENVOLVIMENTO INFANTIL;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Alameda DAS BONINAS;232;MIRANDÃ“POLIS;4049060;25774920;55993915;;ATIVA;77;SAUDE;7701;35440528.0;179832;;;22/10/2009;28;21/10/2009;;;25/10/2018;;AVIVA DESENVOLVIMENTO INFANTIL;;-23.605.584;-46.639.182;30/12/2018
 IP;308023;CR.P.CONV   ;RUGRATS - OS ANJINHOS III;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua BARLAVENTO;49;VILA DIVINA PASTORA;3265010;24953222;;;ATIVA;72;SAO LUCAS;7202;35499481.0;232626;;0 A 2 ANOS;13/01/2014;2013.0.263.245.7;10/12/2013;13/01/2014;;;;OS ANJINHOS III;CON;-23.596.619;-4.654.246;30/12/2018
 IP;308053;ESC.PART.   ;ESCOLA ECO BIO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Avenida MOACI;973;PLANALTO PAULISTA;4083000;29259093;;;ATIVA;32;MOEMA;3202;35518864.0;238530;;2 A 5 ANOS;01/03/2014;103;23/12/2013;;;10/06/2016;;ESCOLA ECO BIO;;-23.614.625;-46.659.871;30/12/2018
 IP;308054;ESC.PART.   ;ACONCHEGO BABY CARE;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua LIMA E SILVA;214;IPIRANGA;4215020;36240019;;;ATIVA;34;IPIRANGA;3402;35561236.0;247429;;0 A 5 ANOS;01/03/2014;105;23/12/2013;;;;;ACONCHEGO BABY CARE;;-23.594.756;-46.604.346;30/12/2018
 IP;308055;ESC.PART.   ;BERCARIO E EDUCACAO INFANTIL ACTOS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Rua DOM LUCAS OBES;488;IPIRANGA;4212020;22190182;;;ATIVA;34;IPIRANGA;3402;35562233.0;250735;;04 MESES A 5 ANOS;01/03/2014;108;23/12/2013;;;;;BERCARIO E EDUCACAO INFANTIL ACTOS;;-23.590.176;-4.660.368;30/12/2018
 IP;308056;ESC.PART.   ;EVOLUCAO UNID IV;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;SE;Rua ENGENHEIRO EDGAR EGÃDIO DE SOUSA;388;SANTA CECÃLIA;1233020;36625728;;;ATIVA;26;CONSOLACAO;2601;35561514.0;248925;;2 A 5 ANOS;01/03/2014;11;24/01/2014;;;;;EVOLUCAO UNID IV;;-23.542.164;-46.664.017;30/12/2018
 IP;308061;CR.P.CONV   ;CLUBE DAS LETRINHAS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua PINTO DA LUZ;750;VILA IVONE;3276110;29240846;;;ATIVA;72;SAO LUCAS;7201;35560339.0;242026;;0 A 2 ANOS;08/03/2014;2,01304E+11;06/03/2014;08/03/2014;02/06/2014;;;CLUBE DAS LETRINHAS;CON;-23.579.822;-46.548.837;30/12/2018
 IP;308064;CR.P.CONV   ;LEONARDA SOARES ALVES;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Estrada DAS LÃGRIMAS;475;IPIRANGA;4232000;20637191;;;ATIVA;68;SACOMA;6801;35529497.0;240425;;0 A 1 ANO;07/03/2014;2,01204E+11;28/02/2014;28/02/2014;05/05/2014;;;LEONARDA, CEI;CON;-2.360.573;-46.598.913;30/12/2018
 IP;308070;CR.P.CONV   ;TIA MIMA;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;IPIRANGA;Estrada DAS LÃGRIMAS;810;IPIRANGA;4232000;20628150;;;ATIVA;68;SACOMA;6801;35561393.0;248626;;0 A 2 ANOS;21/03/2014;2,01303E+11;19/03/2014;;18/08/2014;;;TIA MIMA;CON;-23.608.012;-46.597.103;30/12/2018
 IP;308096;ESC.PART.   ;ESCOLA BELLO BAMBINO;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA MARIANA;Rua APOTRIBU;118;PARQUE IMPERIAL;4302000;55819329;;;ATIVA;77;SAUDE;7703;35171384.0;14276;;0 A 5 ANOS;16/06/2014;1;16/06/2014;;;;;ESCOLA BELLO BAMBINO;;-23.620.716;-46.638.586;30/12/2018
 IP;308104;CR.P.CONV   ;MARIA CELINA DE JESUS;;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;VILA PRUDENTE;Rua DOS JUNQUILHOS;480;VILA ALPINA;3204040;41168995;;;ATIVA;93;VILA PRUDENTE;9302;35566123.0;273426;;0 A 2 ANOS;01/07/2014;2,01304E+11;25/06/2014;25/06/2014;27/10/2014;;;MARIA CELINA DE JESUS;CON;-23.596.483;-46.560.581;30/12/2018
